Restaurant ID,Restaurant Name,City,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
7302987,Téreze - Hotel Santa Teresa,Rio de Janeiro,-43.1876805556,-22.9219861111,International,57.0,True,False,True,Gourmet,4.3,green,Very Good,7,Brazil
7303684,Mocellin,Rio de Janeiro,-43.2256666667,-22.8186666667,Brazilian,38.0,True,False,True,Gourmet,4.0,green,Very Good,7,Brazil
7300950,Astor,Rio de Janeiro,-43.1973333333,-22.987,Bar Food,22.8,True,False,True,Gourmet,4.6,darkgreen,Excellent,23,Brazil
7300521,Balada Mix,Rio de Janeiro,-43.211425,-22.9852083333,Brazilian,17.1,True,False,True,Expensive,4.6,darkgreen,Excellent,18,Brazil
7300283,Carretão,Rio de Janeiro,-43.1985,-22.9846666667,Steak,22.8,True,False,True,Gourmet,4.7,darkgreen,Excellent,13,Brazil
7300515,Garota de Ipanema,Rio de Janeiro,-43.203,-22.9853333333,Brazilian,22.8,True,False,True,Gourmet,4.8,darkgreen,Excellent,58,Brazil
7301022,Venga!,Rio de Janeiro,-43.209,-22.9828333333,Spanish,19.0,True,False,True,Gourmet,4.6,darkgreen,Excellent,13,Brazil
7300483,Zazá Bistrô Tropical,Rio de Janeiro,-43.2052083333,-22.9853194444,Brazilian,32.3,True,False,True,Gourmet,4.7,darkgreen,Excellent,26,Brazil
7305011,Le Bistrot du Cuisinier,Rio de Janeiro,-43.213722,-22.984188,French,38.0,True,False,True,Gourmet,0.0,gray,Not rated,0,Brazil
18177599,Quitéria,Rio de Janeiro,-43.21,-22.98,Brazilian,38.0,True,False,True,Gourmet,0.0,gray,Not rated,3,Brazil
7300480,Boteco Belmonte,Rio de Janeiro,-43.1986666667,-22.9848333333,Brazilian,19.0,True,False,True,Gourmet,4.4,green,Very Good,11,Brazil
7300395,Casa da Feijoada,Rio de Janeiro,-43.1965,-22.9858333333,Brazilian,34.2,True,False,True,Gourmet,4.4,green,Very Good,8,Brazil
7300063,Gabianno Al Mare - Hotel Sol Ipanema,Rio de Janeiro,-43.2033333333,-22.9865,International,28.5,True,False,True,Gourmet,4.1,green,Very Good,2,Brazil
7300800,Bráz,Rio de Janeiro,-43.2078333333,-22.9618333333,Pizza,17.1,True,False,True,Expensive,4.6,darkgreen,Excellent,11,Brazil
7302200,Mamma Jamma,Rio de Janeiro,-43.2181444444,-22.965625,Pizza,17.1,True,False,True,Expensive,4.5,darkgreen,Excellent,12,Brazil
7300763,Quadrifoglio,Rio de Janeiro,-43.2165083333,-22.9637916667,Italian,34.2,True,False,True,Gourmet,3.9,lightgreen,Good,1,Brazil
7304928,Empório Jardim,Rio de Janeiro,-43.217966,-22.9639,Cafe,9.5,True,False,True,Moderate,0.0,gray,Not rated,3,Brazil
7301029,Guacamole,Rio de Janeiro,-43.2063333333,-22.9606666667,Mexican,19.0,True,False,True,Gourmet,4.5,darkgreen,Excellent,14,Brazil
7301064,Filé de Ouro,Rio de Janeiro,-43.219563,-22.966647,Brazilian,17.1,True,False,True,Expensive,4.4,green,Very Good,11,Brazil
7301082,Olympe,Rio de Janeiro,-43.2068333333,-22.9613333333,French,72.2,True,False,True,Gourmet,4.2,green,Very Good,3,Brazil
7301102,Oro,Rio de Janeiro,-43.2066666667,-22.961,Brazilian,66.5,True,False,True,Gourmet,4.3,green,Very Good,3,Brazil
7301112,Giuseppe Grill Mar,Rio de Janeiro,-43.2191666667,-22.9763333333,Brazilian,28.5,True,False,True,Gourmet,4.5,darkgreen,Excellent,11,Brazil
7300090,Bibi,Rio de Janeiro,-43.2215,-22.984,Juices,11.4,True,False,True,Expensive,4.6,darkgreen,Excellent,16,Brazil
7304351,CT Boucherie,Rio de Janeiro,-43.224402,-22.981429,French,47.5,True,False,True,Gourmet,4.5,darkgreen,Excellent,14,Brazil
7300027,Nam Thai,Rio de Janeiro,-43.2261666667,-22.986,Thai,38.0,True,False,True,Gourmet,4.5,darkgreen,Excellent,14,Brazil
7300650,Quadrucci,Rio de Janeiro,-43.2275,-22.9841666667,Italian,47.5,True,False,True,Gourmet,4.5,darkgreen,Excellent,11,Brazil
7300004,Sushi Leblon,Rio de Janeiro,-43.227,-22.9841666667,Japanese,47.5,True,False,True,Gourmet,4.9,darkgreen,Excellent,33,Brazil
7300679,Zuka,Rio de Janeiro,-43.2273333333,-22.9841666667,Italian,66.5,True,False,True,Gourmet,4.5,darkgreen,Excellent,21,Brazil
7304910,Bene - Sheraton Rio Hotel,Rio de Janeiro,-43.234037,-22.992728,Italian,57.0,True,False,True,Gourmet,0.0,gray,Not rated,2,Brazil
7300444,Academia da Cachaça,Rio de Janeiro,-43.2226666667,-22.9808333333,Brazilian,15.2,True,False,True,Expensive,4.3,green,Very Good,6,Brazil
7304256,BB Lanches,Rio de Janeiro,-43.227128,-22.985834,Healthy Food,9.5,True,False,True,Moderate,4.4,green,Very Good,11,Brazil
7301189,Natu Sucos,Rio de Janeiro,-43.1685,-22.9623333333,Healthy Food,4.75,True,False,True,Cheap,2.3,darkred,Poor,3,Brazil
7304450,Gaia Art & Cafe,Rio de Janeiro,-43.168384,-22.962221,Brazilian,17.1,True,False,True,Expensive,4.2,green,Very Good,4,Brazil
7302637,Leme Light,Rio de Janeiro,-43.1727916667,-22.963925,Brazilian,7.6,True,False,True,Moderate,4.1,green,Very Good,4,Brazil
7303324,Botequim Cachambeer,Rio de Janeiro,-43.2768333333,-22.8865,Brazilian,15.2,True,False,True,Expensive,3.9,lightgreen,Good,5,Brazil
7304058,Balada Mix,Rio de Janeiro,-43.4633333333,-23.0145,Brazilian,17.1,True,False,True,Expensive,4.3,green,Very Good,8,Brazil
7303748,Bob's,Rio de Janeiro,-43.4883333333,-23.0216666667,American,8.55,True,False,True,Moderate,2.6,red,Average,2,Brazil
7304801,Camarada Camarão,Rio de Janeiro,-43.3861666667,-23.0016611111,Brazilian,28.5,True,False,True,Gourmet,4.1,green,Very Good,5,Brazil
7302898,Aprazível,Rio de Janeiro,-43.1873694444,-22.9248138889,Brazilian,57.0,True,False,True,Gourmet,4.9,darkgreen,Excellent,63,Brazil
7303036,Bar do Mineiro,Rio de Janeiro,-43.1868583333,-22.9212333333,Brazilian,10.45,True,False,True,Moderate,4.5,darkgreen,Excellent,19,Brazil
7302549,Café do Alto,Rio de Janeiro,-43.1860611111,-22.9214805556,Brazilian,17.1,True,False,True,Expensive,4.3,green,Very Good,5,Brazil
7302357,Café das Estrelas,Rio de Janeiro,-43.2234083333,-22.8955222222,Brazilian,4.75,True,False,True,Cheap,3.0,orange,Average,4,Brazil
7302471,Casa do Sardo,Rio de Janeiro,-43.2185,-22.904,Italian,16.15,True,False,True,Expensive,4.3,green,Very Good,14,Brazil
7302859,Aconchego Carioca,Rio de Janeiro,-43.2155111111,-22.9137083333,Brazilian,16.15,True,False,True,Expensive,4.7,darkgreen,Excellent,19,Brazil
7304130,Mitsuba,Rio de Janeiro,-43.224875,-22.917271,Japanese,38.0,True,False,True,Gourmet,3.9,lightgreen,Good,4,Brazil
7305036,Domenica,Rio de Janeiro,-43.22164,-22.921458,Pizza,13.3,True,False,True,Expensive,0.0,gray,Not rated,1,Brazil
7301691,Bar Urca,Rio de Janeiro,-43.1601666667,-22.9435,Brazilian,24.7,True,False,True,Gourmet,4.5,darkgreen,Excellent,17,Brazil
7301700,Garota de Ipanema,Rio de Janeiro,-43.1626666667,-22.9478333333,Brazilian,15.2,True,False,True,Expensive,4.3,green,Very Good,5,Brazil
6706313,Cantina Famiglia Mancini,São Paulo,-46.6451666667,-23.5506666667,Italian,47.5,True,False,True,Gourmet,4.6,darkgreen,Excellent,54,Brazil
6704326,Templo da Carne - Marcos Bassi,São Paulo,-46.6463333333,-23.559,Steak,47.5,True,False,True,Gourmet,4.3,green,Very Good,15,Brazil
6713209,Agello Cucina,São Paulo,-46.669925,-23.626419,Italian,32.3,True,False,True,Gourmet,3.4,orange,Average,2,Brazil
6716166,Coco Bambú Anhembi,São Paulo,-46.653775,-23.512731,Seafood,38.0,True,False,True,Gourmet,0.0,gray,Not rated,0,Brazil
6711179,Gopala Hari,São Paulo,-46.6586666667,-23.5561666667,Indian,13.3,True,False,True,Expensive,3.2,orange,Average,5,Brazil
6714656,MoDi Gastronomia,São Paulo,-46.658793,-23.546482,Italian,26.6,True,False,True,Gourmet,3.4,orange,Average,6,Brazil
6715593,Veridiana,São Paulo,-46.651874,-23.544534,Pizza,24.7,True,False,True,Gourmet,3.8,lightgreen,Good,8,Brazil
6702374,Fasano - Hotel Fasano,São Paulo,-46.6698333333,-23.5643333333,International,95.0,True,False,True,Gourmet,4.2,green,Very Good,12,Brazil
6700475,Skye - Hotel Unique,São Paulo,-46.666851,-23.581688,Beverages,57.0,True,False,True,Gourmet,4.9,darkgreen,Excellent,60,Brazil
6700446,Butcher's Market,São Paulo,-46.676856,-23.580987,American,22.8,True,False,True,Gourmet,4.5,darkgreen,Excellent,41,Brazil
6713413,Les 3 Brasseurs,São Paulo,-46.67511,-23.582135,French,22.8,True,False,True,Gourmet,4.6,darkgreen,Excellent,31,Brazil
6711951,Ritz,São Paulo,-46.680345,-23.58127,American,24.7,True,False,True,Gourmet,4.5,darkgreen,Excellent,21,Brazil
6712980,Cantaloup,São Paulo,-46.679002,-23.584382,Contemporary,66.5,True,False,True,Gourmet,3.5,lightgreen,Good,4,Brazil
6715851,Fleming’s Prime Steakhouse & Wine Bar,São Paulo,-46.683609,-23.58036,Steak,66.5,True,False,True,Gourmet,3.8,lightgreen,Good,5,Brazil
6702839,Jardineira Grill,São Paulo,-46.6826666667,-23.6008333333,BBQ,41.8,True,False,True,Gourmet,3.9,lightgreen,Good,5,Brazil
6716125,Pão com Carne,São Paulo,-46.67572,-23.585045,Burger,5.7,True,False,True,Cheap,3.6,lightgreen,Good,6,Brazil
6701853,Vicolo Nostro,São Paulo,-46.6883333333,-23.6241666667,Italian,57.0,True,False,True,Gourmet,3.8,lightgreen,Good,6,Brazil
6710645,Cantinho da Gula,São Paulo,-46.6756666667,-23.581,Brazilian,10.45,True,False,True,Moderate,0.0,gray,Not rated,0,Brazil
6702539,Taste and See,São Paulo,-46.6896666667,-23.5963333333,Vegetarian,11.4,True,False,True,Expensive,0.0,gray,Not rated,1,Brazil
6712911,Coco Bambú,São Paulo,-46.67044,-23.585227,Seafood,38.0,True,False,True,Gourmet,4.4,green,Very Good,39,Brazil
6700060,Hecho en Mexico,São Paulo,-46.6738333333,-23.5835,Mexican,19.0,True,False,True,Gourmet,4.2,green,Very Good,21,Brazil
6700992,La Tambouille,São Paulo,-46.6825,-23.5816666667,French,57.0,True,False,True,Gourmet,4.0,green,Very Good,5,Brazil
6713190,Ohka,São Paulo,-46.6803,-23.583288,Japanese,34.2,True,False,True,Gourmet,4.1,green,Very Good,7,Brazil
6711030,Tantra Mongolian Grill,São Paulo,-46.683,-23.5943333333,Mongolian,28.5,True,False,True,Gourmet,4.2,green,Very Good,21,Brazil
6700258,The Dog Haüs,São Paulo,-46.676,-23.583,American,9.5,True,False,True,Moderate,4.2,green,Very Good,32,Brazil
6700484,A Bela Sintra,São Paulo,-46.6701666667,-23.5641666667,Portuguese,19.0,True,False,True,Gourmet,3.3,orange,Average,4,Brazil
6715930,Tanit,São Paulo,-46.663835,-23.56783,Spanish,38.0,True,False,True,Gourmet,3.4,orange,Average,5,Brazil
6702159,A Figueira Rubaiyat,São Paulo,-46.6698333333,-23.5655,BBQ,57.0,True,False,True,Gourmet,4.7,darkgreen,Excellent,45,Brazil
6701835,Bacio di Latte - Bela Cintra,São Paulo,-46.6668333333,-23.5611666667,Ice Cream,5.7,True,False,True,Cheap,4.5,darkgreen,Excellent,29,Brazil
6712927,D.O.M.,São Paulo,-46.667243,-23.565856,Contemporary,114.0,True,False,True,Gourmet,4.8,darkgreen,Excellent,23,Brazil
6702315,Mori Otha Sushi,São Paulo,-46.670834,-23.563038,Sushi,38.0,True,False,True,Gourmet,4.5,darkgreen,Excellent,32,Brazil
6701071,Z Deli Sandwich Shop,São Paulo,-46.667079,-23.563073,Burger,9.5,True,False,True,Moderate,4.9,darkgreen,Excellent,35,Brazil
6714102,Fogo de Chão,São Paulo,-46.662651,-23.560348,BBQ,47.5,True,False,True,Gourmet,3.7,lightgreen,Good,8,Brazil
6700410,Tatini,São Paulo,-46.658139,-23.569561,Italian,49.4,True,False,True,Gourmet,3.7,lightgreen,Good,3,Brazil
6710784,Varanda,São Paulo,-46.66973,-23.582931,BBQ,49.4,True,False,True,Gourmet,3.8,lightgreen,Good,5,Brazil
6702070,Amadeus,São Paulo,-46.6628333333,-23.5591666667,Seafood,34.2,True,False,True,Gourmet,0.0,gray,Not rated,3,Brazil
6701665,Bella Paulista,São Paulo,-46.6601666667,-23.5558333333,Cafe,15.2,True,False,True,Expensive,4.4,green,Very Good,37,Brazil
6701049,Bistrot de Paris,São Paulo,-46.6658,-23.56338,French,38.0,True,False,True,Gourmet,4.0,green,Very Good,8,Brazil
6700274,Dalva e Dito,São Paulo,-46.666899,-23.566352,Brazilian,26.6,True,False,True,Gourmet,4.4,green,Very Good,26,Brazil
6700260,Insalata,São Paulo,-46.66,-23.5728333333,Brazilian,24.7,True,False,True,Gourmet,4.4,green,Very Good,29,Brazil
6702013,Jam,São Paulo,-46.6681666667,-23.5618333333,Sushi,57.0,True,False,True,Gourmet,4.1,green,Very Good,11,Brazil
6701897,L'Entrecôte de Paris,São Paulo,-46.664,-23.5658333333,French,22.8,True,False,True,Gourmet,4.0,green,Very Good,17,Brazil
6700464,Myk,São Paulo,-46.664872,-23.568459,Greek,28.5,True,False,True,Gourmet,4.2,green,Very Good,14,Brazil
6700402,Paris 6 Classique,São Paulo,-46.666041,-23.561568,French,38.0,True,False,True,Gourmet,4.1,green,Very Good,73,Brazil
6701869,Vento Haragano,São Paulo,-46.671577,-23.56027,Steak,47.5,True,False,True,Gourmet,4.4,green,Very Good,18,Brazil
6713006,Sushi Isao,São Paulo,-46.634305,-23.554192,Japanese,38.0,True,False,True,Gourmet,3.7,lightgreen,Good,6,Brazil
6703191,Tanka - Hotel Akasaka,São Paulo,-46.6361666667,-23.5553333333,Asian,19.0,True,False,True,Gourmet,0.0,gray,Not rated,3,Brazil
6703405,Porque Sim,São Paulo,-46.6356666667,-23.5578333333,Japanese,13.3,True,False,True,Expensive,4.3,green,Very Good,20,Brazil
6713117,Bar do Luiz Fernandes,São Paulo,-46.63294,-23.488328,Brazilian,26.6,True,False,True,Gourmet,0.0,gray,Not rated,2,Brazil
6706836,Famiglia Rivitti,São Paulo,-46.6294333333,-23.5418916667,Brazilian,5.7,True,False,True,Cheap,0.0,gray,Not rated,0,Brazil
6715789,Djapa,São Paulo,-46.663164,-23.598577,Japanese,30.4,True,False,True,Gourmet,3.6,lightgreen,Good,6,Brazil
6711666,Kinoshita,São Paulo,-46.6713333333,-23.5923333333,Sushi,43.7,True,False,True,Gourmet,4.2,green,Very Good,11,Brazil
6704443,Bravo Bistrô,São Paulo,-46.5935,-23.556,French,22.8,True,False,True,Gourmet,3.8,lightgreen,Good,4,Brazil
6712964,Maní,São Paulo,-46.679733,-23.561784,Author,57.0,True,False,True,Gourmet,4.7,darkgreen,Excellent,30,Brazil
6715707,Più,São Paulo,-46.697959,-23.560418,Italian,38.0,True,False,True,Gourmet,0.0,gray,Not rated,3,Brazil
6700760,Le Jazz,São Paulo,-46.6806666667,-23.565,French,22.8,True,False,True,Gourmet,4.4,green,Very Good,34,Brazil
6701257,Meats,São Paulo,-46.6813333333,-23.5648333333,Gourmet Fast Food,22.8,True,False,True,Gourmet,4.3,green,Very Good,64,Brazil
6713130,Pirajá,São Paulo,-46.696468,-23.55968,Bar Food,19.0,True,False,True,Gourmet,4.2,green,Very Good,29,Brazil
6705858,Terraço Itália,São Paulo,-46.643425,-23.545163,Italian,76.0,True,False,True,Gourmet,4.6,darkgreen,Excellent,39,Brazil
6715715,A Casa do Porco,São Paulo,-46.64471,-23.544905,Bar Food,19.0,True,False,True,Gourmet,4.3,green,Very Good,17,Brazil
6705653,Bar da Dona Onça,São Paulo,-46.6451944444,-23.5461722222,Brazilian,34.2,True,False,True,Gourmet,4.4,green,Very Good,27,Brazil
6706136,Estadão,São Paulo,-46.6426666667,-23.5485,Brazilian,4.75,True,False,True,Cheap,4.4,green,Very Good,30,Brazil
6706211,Paribar,São Paulo,-46.6415944444,-23.5466416667,Brazilian,28.5,True,False,True,Gourmet,4.4,green,Very Good,41,Brazil
6703762,Barbosa,São Paulo,-46.6493333333,-23.5308333333,Brazilian,5.7,True,False,True,Cheap,0.0,gray,Not rated,0,Brazil
6716006,Nosu,São Paulo,-46.642024,-23.503509,Sushi,28.5,True,False,True,Gourmet,0.0,gray,Not rated,1,Brazil
6712567,Tempero das Gerais,São Paulo,-46.7155,-23.6531666667,Brazilian,11.4,True,False,True,Expensive,0.0,gray,Not rated,0,Brazil
6712984,Maripili,São Paulo,-46.702434,-23.633025,Spanish,34.2,True,False,True,Gourmet,4.1,green,Very Good,11,Brazil
6706513,Raful,São Paulo,-46.632,-23.5431666667,Arabian,22.8,True,False,True,Gourmet,0.0,gray,Not rated,3,Brazil
6706568,Vinheria Santa Clara,São Paulo,-46.639,-23.5478333333,Beverages,9.5,True,False,True,Moderate,0.0,gray,Not rated,0,Brazil
6712917,Coco Bambú,São Paulo,-46.556028,-23.546887,Seafood,38.0,True,False,True,Gourmet,4.0,green,Very Good,24,Brazil
6712859,Temakeria Paulista,São Paulo,-46.567596,-23.551913,Sushi,15.2,True,False,True,Expensive,3.7,lightgreen,Good,6,Brazil
6708899,Tadashii,São Paulo,-46.733,-23.628,Japanese,17.1,True,False,True,Expensive,3.9,lightgreen,Good,9,Brazil
6700812,Coffee Lab,São Paulo,-46.6915,-23.556,Cafe,7.6,True,False,True,Moderate,4.6,darkgreen,Excellent,35,Brazil
6709580,Esquina Mocotó,São Paulo,-46.581672,-23.486535,Brazilian,19.0,True,False,True,Gourmet,4.5,darkgreen,Excellent,21,Brazil
6709740,Mocotó,São Paulo,-46.581691,-23.486254,Brazilian,22.8,True,False,True,Gourmet,4.8,darkgreen,Excellent,30,Brazil
6703176,Veloso,São Paulo,-46.6356666667,-23.5851666667,Brazilian,13.3,True,False,True,Expensive,4.6,darkgreen,Excellent,64,Brazil
6713772,Sainte Marie Gastronomia,São Paulo,-46.746958,-23.609207,Lebanese,22.8,True,False,True,Gourmet,4.3,green,Very Good,15,Brazil
16587238,Vietnam Restaurant,Adelaide,138.5290316865,-34.8569588868,Vietnamese,70.0,True,False,True,Expensive,4.3,green,Very Good,507,Australia
16587626,Mandoo Korean Dumplings,Adelaide,138.5974917188,-34.922517543,Korean,45.0,True,False,True,Moderate,4.9,darkgreen,Excellent,730,Australia
16589394,Sit Lo,Adelaide,138.5976416667,-34.9226277778,Vietnamese,45.0,True,False,True,Moderate,4.3,green,Very Good,293,Australia
16587253,Windy Point Restaurant,Adelaide,138.624649,-34.997852,Modern Australian,160.0,False,False,True,Gourmet,4.4,green,Very Good,463,Australia
16589079,Burger Theory,Adelaide,138.6085843295,-34.9227765002,American,35.0,True,False,True,Moderate,4.5,darkgreen,Excellent,675,Australia
16587746,Steven ter Horst Chocolatier,Adelaide,138.6080254242,-34.9220829219,Desserts,40.0,True,False,True,Moderate,4.5,darkgreen,Excellent,466,Australia
16589718,2KW Bar and Restaurant,Adelaide,138.5993638889,-34.9219444444,Modern Australian,110.0,True,False,True,Gourmet,3.9,lightgreen,Good,246,Australia
16586988,Jasmin Indian,Adelaide,138.6050111111,-34.9237361111,Indian,85.0,True,False,True,Expensive,4.3,green,Very Good,462,Australia
16589511,Sean's Kitchen,Adelaide,138.5980222222,-34.9211416667,Modern Australian,100.0,True,False,True,Gourmet,4.3,green,Very Good,395,Australia
16589254,127 Days,Adelaide,138.5663751,-34.8758456,American,50.0,True,False,True,Moderate,4.4,green,Very Good,263,Australia
16589557,Africola,Adelaide,138.6107294261,-34.9213621221,African,100.0,False,False,True,Gourmet,4.5,darkgreen,Excellent,296,Australia
16588961,Golden Boy,Adelaide,138.6103833333,-34.9211055556,Asian,96.0,False,False,True,Expensive,4.4,green,Very Good,425,Australia
16588430,Hey Jupiter,Adelaide,138.6092327535,-34.9227869465,Coffee and Tea,35.0,True,False,True,Moderate,4.1,green,Very Good,350,Australia
16587898,The Pantry on Egmont,Adelaide,138.5997166667,-34.9689916667,Coffee and Tea,40.0,True,False,True,Moderate,4.4,green,Very Good,418,Australia
16587121,Queen Street Cafe,Adelaide,138.5652629,-34.8969057,Coffee and Tea,35.0,True,False,True,Moderate,4.2,green,Very Good,316,Australia
16587651,Thanh Thanh,Adelaide,138.596176,-34.930855,Asian,65.0,True,False,True,Expensive,4.0,green,Very Good,351,Australia
16588409,The Loose Caboose,Adelaide,138.575496,-34.906173,Coffee and Tea,45.0,True,False,True,Moderate,4.2,green,Very Good,608,Australia
16587684,Andre's Cucina & Polenta Bar,Adelaide,138.6078929901,-34.9244652001,Italian,100.0,True,False,True,Gourmet,4.9,darkgreen,Excellent,840,Australia
16588871,Mister Sunshine's,Adelaide,138.5762638889,-34.918725,Vegetarian,40.0,True,False,True,Moderate,4.6,darkgreen,Excellent,285,Australia
16587087,The Original Pancake Kitchen,Adelaide,138.5987861111,-34.9236305556,Australian,45.0,True,False,True,Moderate,3.7,lightgreen,Good,270,Australia
16587584,Singapore House,Adelaide,138.6283555556,-34.9481416667,Asian,80.0,True,False,True,Expensive,4.0,green,Very Good,399,Australia
16587474,Eggless,Adelaide,138.5896138889,-34.9531027778,Desserts,40.0,True,False,True,Moderate,4.5,darkgreen,Excellent,639,Australia
16586892,Ding Hao Restaurant,Adelaide,138.5982666667,-34.9303694444,Chinese,45.0,True,False,True,Moderate,4.2,green,Very Good,428,Australia
